Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand,DemandPredicted
2015-10-31,23,3,0,4007,1418,777937,123,33,326721.1412625644,431783.06386774854
2015-11-30,23,3,0,7295,1814,873926,127,31,60839.67866618146,73955.35585033183
2015-12-31,23,3,0,4091,4277,659530,84,24,168786.07367266054,174901.25358619844
2016-01-31,23,3,0,5593,2445,1464866,90,23,320140.5414084422,310452.3213973814
2016-02-29,23,3,0,4654,498,1725136,70,24,680624.0981308303,617188.001120717
2016-03-31,23,3,0,4205,216,780862,115,30,361121.4172317963,507714.6345947252
2016-04-30,23,3,0,2946,8034,3314440,136,37,222743.9273006741,447980.38951415115
2016-05-31,23,3,0,1232,7603,3531569,113,33,461148.0591190679,715155.1923434457
2016-06-30,23,3,0,7742,1370,616688,381,30,16351.364321723562,1695.6176402623184
2016-07-31,23,3,0,7016,2338,846897,216,29,76530.4844831485,50817.73884173528
2016-08-31,23,3,0,5415,3856,1076110,334,26,198174.63217930985,148195.0291650679
2016-09-30,23,3,0,7375,1844,1803867,176,30,110700.60308936732,235119.65322935753
2016-10-31,23,3,0,3625,4371,1061201,177,37,297960.94648118253,285388.9791305361
2016-11-30,23,3,0,6009,540,1596389,176,38,372311.17308412015,432042.36573803227
2016-12-31,23,3,0,6176,646,1848589,81,23,389869.33452582825,467920.7464504794
2017-01-31,23,3,0,7370,3293,605728,85,22,29876.31338334219,-113312.45024476257
2017-02-28,23,3,0,6210,1490,635205,96,20,118161.85499688884,161993.19302301967
2017-03-31,23,3,0,5382,3892,1222940,172,36,226499.4733722712,174381.6643097395
2017-04-30,23,3,0,2817,6890,3937407,135,36,595776.3270684348,710463.4908156266
2017-05-31,23,3,0,1710,6145,2778042,142,30,691207.055070085,643691.818812561
2017-06-30,23,3,0,3450,1115,610729,298,31,304045.02886503446,499720.6857586327
2017-07-31,23,3,0,5007,3147,1449974,210,34,352006.98762325884,324948.86190185935
2017-08-31,23,3,0,4844,3253,1101901,291,26,276996.5576301471,271282.9977586141
2017-09-30,23,3,0,6375,3562,1837739,160,33,224517.51182735115,220723.94789045243
2017-10-31,23,3,0,6564,577,1679530,171,33,280837.44154230977,393331.2278480491
2017-11-30,23,3,0,3950,1316,1415639,128,35,611172.4076936741,548806.7611814465
2017-12-31,23,3,0,6701,1748,1852482,71,22,241065.6056967044,325288.5229823728
2018-01-31,23,3,0,7176,2562,1421135,96,21,103754.14290166044,125253.35763382551
2018-02-28,23,3,0,3177,4567,1512364,51,20,448336.6762357954,421223.3348459577
2018-03-31,23,3,0,6421,1663,1900365,166,32,304463.47227440984,377938.400476471
2018-04-30,23,3,0,3073,8715,2246819,104,34,42451.25358975923,167548.13342953054
2018-05-31,23,3,0,2031,8076,2990275,114,32,226980.1470170121,484789.21528825257
2018-06-30,23,3,0,4125,619,1297732,250,25,584689.0124966474,605758.635766704
2018-07-31,23,3,0,4644,628,1469982,396,28,572790.8741263786,572267.4212276271
2018-08-31,23,3,0,7868,1133,1759033,227,25,23853.06676568689,238020.2001630588
2018-09-30,23,3,0,6837,3070,1844381,142,31,175535.1974382206,205290.7772080517
2018-10-31,23,3,0,7228,4088,1923623,168,39,100279.40306444808,95564.86147905092
2018-11-30,23,3,0,3833,2877,1589435,109,36,562462.6050921626,489008.0621406341
2018-12-31,23,3,0,4849,3673,1067989,78,20,248425.4131339937,223795.1884784461
2019-01-31,23,3,0,7937,1533,1822338,80,21,10402.806658009356,213238.78247176835
2019-02-28,23,3,0,3492,2913,1573394,55,24,598890.2273144015,528620.3545298891
2019-03-31,23,3,0,6684,2971,1972052,131,31,216102.16846142107,260236.586964922
2019-04-30,23,3,0,2112,8446,3828240,126,37,170729.87101215328,626873.7373773294
2019-05-31,23,3,0,1435,5741,2103503,160,38,623832.8029640976,573895.7904140141
2019-06-30,23,3,0,5666,3591,1123828,232,29,196444.4871297724,158709.50303471333
2019-07-31,23,3,0,6537,1386,1446273,239,28,222714.76890742095,301472.97359896026
2019-08-31,23,3,0,6288,4403,787152,359,26,85642.26211396581,-40461.4545375757
2019-09-30,23,3,0,7427,3354,1842101,157,35,81648.16865309584,122648.40215475466
2019-10-31,23,3,0,3194,907,1203089,139,32,649412.7808969017,639643.1892280142
2019-11-30,23,3,0,6090,4354,1531620,142,32,187990.18028539047,122887.3857148361
2019-12-31,23,3,0,7436,2192,961045,89,20,50559.1871899149,34567.42599051508
2020-01-31,23,3,0,6827,3677,1719951,64,22,148183.57800451433,137574.6582811436
2020-02-29,23,3,0,5584,3510,1039814,93,20,190989.05164022883,145374.9752673185
2020-03-31,23,3,0,7849,3624,820076,131,30,8759.075343778866,-159568.13720071106
2020-04-30,23,3,0,3322,4611,2054184,106,39,584745.4623792962,443436.66286400444
2020-05-31,23,3,0,2228,6374,2467516,101,38,517993.3679120116,492822.0023605239
2020-06-30,23,3,0,7275,3411,1653934,232,31,92089.06358310262,88914.22212739363
2020-07-31,23,3,0,4464,3955,1415791,324,26,350066.03232261294,303731.0756865769
2020-08-31,23,3,0,3038,4255,999870,301,29,326473.36917164084,356033.63687543763
2020-09-30,23,3,0,7090,774,556250,162,37,57375.48578358137,109208.02465448543
2020-10-31,23,3,0,3055,3208,867087,196,36,344520.85921669914,408002.3801097809
2020-11-30,23,3,0,3399,2018,1088807,170,32,485292.4581255012,503718.6467667008
2020-12-31,23,3,0,5357,1743,1299152,75,24,345298.98167770705,369367.17025155725
2021-01-31,23,3,0,5203,1800,1767053,96,21,493200.9515500236,468465.72639142425
2021-02-28,23,3,0,7032,846,754043,80,22,82053.09393477559,154825.2958155518
2021-03-31,23,3,0,7111,2841,1963485,132,37,148052.2933782131,215253.70035115397
2021-04-30,23,3,0,3351,6872,3817412,198,30,522454.0337516361,620875.2426853698
2021-05-31,23,3,0,3132,8205,3774148,169,30,200638.49849849852,517642.76492640376
2021-06-30,23,3,0,6366,1919,1877970,299,28,300530.09638266894,358956.34018713085
2021-07-31,23,3,0,4004,565,539369,377,34,252231.3785489416,461991.3835825862
2021-08-31,23,3,0,6165,142,1518710,346,25,341699.32599892194,451332.091097356
2021-09-30,23,3,0,6089,3824,1488635,108,36,203705.1470978681,161050.23962118287
2021-10-31,23,3,0,7438,351,948864,160,39,63206.82917151388,186177.00126754673
2021-11-30,23,3,0,7582,2748,888535,120,31,31651.059941740197,-28646.37840463243
2021-12-31,23,3,0,6625,1198,1159333,95,24,171877.05985825384,254232.67655109754
2022-01-31,23,3,0,3720,2621,1346565,51,22,509958.1366150935,480451.54857500043
2022-02-28,23,3,0,7551,1096,1486782,72,22,72040.13956524097,221412.957033136
2022-03-31,23,3,0,3237,3362,1878237,174,38,699630.4268777035,599557.5590892052
2022-04-30,23,3,0,1296,4284,3743315,128,39,1641922.0868165465,1044824.9681603996
2022-05-31,23,3,0,2985,7704,3429017,123,32,307512.16694885574,497226.9634653379
2022-06-30,23,3,0,5438,1080,1112399,373,32,312787.50389954523,380682.2307193244
2022-07-31,23,3,0,5328,2064,702588,330,29,180433.2879546213,228682.1010301707
2022-08-31,23,3,0,6660,4031,1263104,205,29,116134.57605753902,31893.949750542673
2022-09-30,23,3,0,7360,4751,978442,170,34,36488.37719044815,-155629.53598116094
2022-10-31,23,3,0,3555,689,1895455,154,33,971677.53753879,776022.6027942506
2022-11-30,23,3,0,7224,2541,510938,162,36,35222.945067189336,-57826.18916222193
2022-12-31,23,3,0,5816,1233,1069274,86,20,251208.42477712943,323181.39936233294
2023-01-31,23,3,0,3699,4261,1332775,73,21,376630.4195524354,361900.55164147535
2023-02-28,23,3,0,3247,4049,1739520,62,24,567681.722162603,498238.38678036205
2023-03-31,23,3,0,5182,4448,1272791,147,34,226121.927893999,162833.67378982576
2023-04-30,23,3,0,3358,7263,2508981,116,39,279597.7467918369,306438.5499267096
2023-05-31,23,3,0,2131,6483,2299071,124,36,470314.2786395004,456856.2526918584
2023-06-30,23,3,0,3061,3198,641386,258,32,254973.19979079845,374745.4817856455
2023-07-31,23,3,0,7414,2066,976850,300,34,54414.17188097893,52789.59744729869
2023-08-31,23,3,0,5464,4599,1968378,392,26,304147.6257278299,258575.34483264308
2023-09-30,23,3,0,6239,4062,1927714,191,31,231803.43259534144,210938.40872737166
2023-10-31,23,3,0,7481,2148,1666117,140,36,81079.2014965834,177912.2486400629
2023-11-30,23,3,0,6304,4151,565209,108,32,64263.35568802035,-65524.2671756386
2023-12-31,23,3,0,7841,4713,1326921,65,20,11928.87044727407,-127207.96287347398
2015-01-31,23,4,0,5312,4315,1695597,27,9,295711.66947394505,236634.81269005558
2015-02-28,23,4,0,7821,825,1562381,5,7,30361.90114964807,224510.59983918536
2015-03-31,23,4,0,3356,1415,1877558,8,38,917726.5205296498,733320.5127561355
2015-04-30,23,4,0,1261,5888,2819351,6,26,819496.3823773027,736660.9223617269
2015-05-31,23,4,0,1866,4132,2623445,46,35,1086756.8402031497,760159.1685172389
2015-06-30,23,4,0,5073,1899,1451161,231,26,418075.7208274341,417618.4852852381
2015-07-31,23,4,0,3735,2141,1684145,209,27,683455.4784075867,592413.2574174419
2015-08-31,23,4,0,3432,4008,794531,226,32,251248.2836089343,295868.1538324897
2015-09-30,23,4,0,7522,4131,1941910,4,25,61730.49400752102,70053.97529332191
2015-10-31,23,4,0,3886,4383,1757516,34,27,462772.166104042,400541.75672736013
2015-11-30,23,4,0,5992,4223,1329053,19,32,176378.26637670927,109645.39745301034
2015-12-31,23,4,0,3378,3809,1131660,7,6,376554.1960278597,377041.89348438045
2016-01-31,23,4,0,6041,2518,1408921,1,5,247620.1862242484,249094.98285805818
2016-02-29,23,4,0,6513,3825,1260215,19,12,133999.67577562542,67533.92339482637
2016-03-31,23,4,0,4162,4900,1733681,5,28,378036.7059158202,323997.22469529725
2016-04-30,23,4,0,1353,4559,2614968,31,35,1070792.5135465795,766095.9335442893
2016-05-31,23,4,0,2025,4469,3454153,38,39,1297073.8194598504,867708.5573180136
2016-06-30,23,4,0,4759,4247,1475076,293,30,314848.2683377404,270580.84623866767
2016-07-31,23,4,0,4071,3305,600389,209,28,186282.88336626583,246381.71546205066
2016-08-31,23,4,0,5302,3088,1231250,193,32,272087.02609711257,249923.35810702475
2016-09-30,23,4,0,5460,1714,704774,35,39,180718.44349821965,238133.55136170192
2016-10-31,23,4,0,5177,4635,1670098,4,32,284999.9299950601,217862.70758186415
2016-11-30,23,4,0,5766,2603,1881755,2,36,372382.8515485789,351258.7668489935
2016-12-31,23,4,0,7157,2332,1963418,9,5,151930.4365227478,253866.53441290307
2017-01-31,23,4,0,5710,1242,1551055,13,10,381702.5190994298,416683.0920581726
2017-02-28,23,4,0,4002,557,1916744,9,13,897650.1999029394,739378.4553166659
2017-03-31,23,4,0,7491,3157,629253,28,38,25595.638779169574,-124234.15276453251
2017-04-30,23,4,0,2614,8688,2182493,16,29,49494.029513080015,215223.80313635967
2017-05-31,23,4,0,2785,4505,3542965,7,30,1151728.824460792,816262.263472342
2017-06-30,23,4,0,5011,4027,1370470,209,26,282227.8121670776,238232.4496946167
2017-07-31,23,4,0,7948,2001,1357283,175,27,5809.473686232156,77826.13096536162
2017-08-31,23,4,0,6690,3624,807539,225,31,78531.2684573963,-14301.367778875436
2017-09-30,23,4,0,5679,4520,1027268,48,39,147842.9397360323,64421.52921182715
2017-10-31,23,4,0,5468,1800,1366573,17,36,345181.89001664333,354663.33811321895
2017-11-30,23,4,0,7683,1833,1669414,43,34,51386.70274528788,171698.66087591852
2017-12-31,23,4,0,5959,3303,728044,19,9,117163.1718886053,71213.93735764865
2018-01-31,23,4,0,3448,325,1674054,17,13,917409.002323645,754736.0369143395
2018-02-28,23,4,0,6458,1212,1889962,27,13,313861.99466249696,408752.35085942765
2018-03-31,23,4,0,3376,1193,1272424,1,35,637407.8535329902,631244.2598332342
2018-04-30,23,4,0,1423,7704,3245666,33,38,381872.3044142741,637487.5363536455
2018-05-31,23,4,0,1593,6698,2244576,1,32,458339.20482644805,498115.98293319973
2018-06-30,23,4,0,3899,2441,1522677,225,26,568103.3621563673,525552.0971079994
2018-07-31,23,4,0,4836,1198,553975,280,26,189613.11111328207,325279.55198613345
2018-08-31,23,4,0,5828,490,1026195,236,26,262720.337899628,365947.254646498
2018-09-30,23,4,0,5520,719,860416,31,35,244852.19241797688,338421.4187603055
2018-10-31,23,4,0,4832,4932,1265455,38,33,225886.02714325936,158223.7429453374
2018-11-30,23,4,0,6469,4434,764780,35,37,73867.25851894605,-64856.87850449628
2018-12-31,23,4,0,7357,3956,517942,14,10,23045.750551880978,-167200.34499540392
2019-01-31,23,4,0,6112,198,851430,29,5,195875.62622682747,329124.63871564943
2019-02-28,23,4,0,3212,2230,706009,23,5,317530.6094969956,447153.4997407699
2019-03-31,23,4,0,3980,1536,1829444,42,31,761490.026065438,648547.4709516008
2019-04-30,23,4,0,1661,5677,3013248,42,28,879824.8450545974,744433.2968056478
2019-05-31,23,4,0,1623,7552,2345920,6,39,299213.9020167982,453312.55821052525
2019-06-30,23,4,0,5088,4278,1517104,292,33,288965.4584153724,243632.51400951142
2019-07-31,23,4,0,3879,3801,1816500,151,29,539632.3744916087,467532.5923888169
2019-08-31,23,4,0,7078,1983,1835239,184,28,163594.78137864257,264961.45568850054
2019-09-30,23,4,0,3973,1195,624629,8,29,272363.249719467,428424.68329458317
2019-10-31,23,4,0,5844,292,1794653,4,34,466681.5420714341,518438.0900088028
2019-11-30,23,4,0,4321,1082,1587797,23,32,641560.274020865,585065.8538107269
2019-12-31,23,4,0,7350,4266,847744,27,8,35788.054721388056,-143370.33815551098
2020-01-31,23,4,0,3846,587,717030,29,11,347687.594411228,520748.5368086748
2020-02-29,23,4,0,5346,2924,564770,13,12,126174.61298385472,126326.19173483035
2020-03-31,23,4,0,7408,4893,804285,20,35,26787.44531318106,-218872.58361705884
2020-04-30,23,4,0,3357,4758,3523319,10,26,962025.314028368,724720.1926188549
2020-05-31,23,4,0,3496,5228,3646290,42,39,858515.7251278638,681421.522955182
2020-06-30,23,4,0,4464,1509,586616,298,30,215494.75871066263,342349.962194124
2020-07-31,23,4,0,5273,1385,1850232,164,30,532510.5834569972,507179.88771249517
2020-08-31,23,4,0,6392,2889,1407162,182,32,191193.3627321015,182472.68128390392
2020-09-30,23,4,0,3311,3477,566462,8,25,203475.7750424765,302642.91399923665
2020-10-31,23,4,0,6520,1235,1866542,41,38,296565.00615485903,385909.5721456254
2020-11-30,23,4,0,6925,507,1817231,11,28,228934.76263033133,387661.75240199233
2020-12-31,23,4,0,3930,319,1808152,16,11,886401.84524598,735292.325861486
2021-01-31,23,4,0,4115,3821,1190251,14,11,332017.8448745431,313874.00860562496
2021-02-28,23,4,0,4147,2952,1423020,6,7,459842.2853408966,435594.1479653538
2021-03-31,23,4,0,4900,4187,1240010,24,31,256332.8101163114,207057.5136694476
2021-04-30,23,4,0,1231,5507,3307927,7,35,1084380.0681638708,871927.1421954085
2021-05-31,23,4,0,2151,5648,3520520,23,39,956680.5087920752,795428.7084692601
2021-06-30,23,4,0,3154,3979,599831,206,32,202414.84503266477,290557.20514901174
2021-07-31,23,4,0,3798,544,1735370,190,27,855577.8503403304,723342.5310539652
2021-08-31,23,4,0,4518,726,530915,260,27,212145.6811353396,391694.8258569425
2021-09-30,23,4,0,4474,3923,1177848,3,34,292252.4881397915,265536.0371477881
2021-10-31,23,4,0,7130,2178,986757,43,28,80647.77643484324,86149.61592269897
2021-11-30,23,4,0,5653,2756,1913442,19,26,388345.7075823739,361433.44260462135
2021-12-31,23,4,0,4178,3829,1713426,18,11,469462.1341919163,414644.88728366775
2022-01-31,23,4,0,3274,4558,690868,21,7,201088.517446264,249013.38607771916
2022-02-28,23,4,0,5119,3903,1830870,14,8,372457.53465176886,331139.76740146684
2022-03-31,23,4,0,7206,4705,1727170,23,26,80974.13656733144,13231.267983011634
2022-04-30,23,4,0,3439,4253,2214429,34,39,664799.974494932,498995.0747477922
2022-05-31,23,4,0,1375,6028,3674205,46,28,1002519.195859398,866311.5859766154
2022-06-30,23,4,0,4966,1014,1390689,253,28,467170.1250101453,495665.55685038207
2022-07-31,23,4,0,6153,3394,1281086,215,28,183506.6674802096,143643.5415554031
2022-08-31,23,4,0,5124,4528,1235896,258,27,220152.93900373508,157199.68272310693
2022-09-30,23,4,0,6437,3358,1570307,7,35,191421.73064657644,179606.4250295696
2022-10-31,23,4,0,4298,3747,1894253,24,35,510662.63867036864,443268.51801586436
2022-11-30,23,4,0,4507,2255,978250,49,35,319588.5745048797,359575.68100069184
2022-12-31,23,4,0,6949,4095,1534586,14,7,109056.98237176116,59078.22570750925
2023-01-31,23,4,0,3244,2704,1446941,17,14,601092.7925773065,562547.1690169134
2023-02-28,23,4,0,7782,4790,1400040,1,6,17188.934129324512,-125225.55966701005
2023-03-31,23,4,0,5250,4286,1903201,43,34,341702.58364679327,293257.9056172348
2023-04-30,23,4,0,2750,8752,2967157,46,35,51733.51309219907,343684.95783700794
2023-05-31,23,4,0,2272,5579,2001392,37,30,543592.852708119,457021.57361275173
2023-06-30,23,4,0,5342,4029,1940410,203,33,355085.2767599097,313986.7385503559
2023-07-31,23,4,0,6083,1422,1434397,293,29,288436.57436127315,339948.5497882647
2023-08-31,23,4,0,3806,4077,1348709,189,26,386090.5383867351,359934.9159266455
2023-09-30,23,4,0,3559,3723,1554385,21,39,505171.2442330552,455296.4715934575
2023-10-31,23,4,0,5293,2774,1596233,2,31,372749.06613513466,351990.9488821512
2023-11-30,23,4,0,6975,484,897920,32,30,108111.41656170684,219549.82815370077
2023-12-31,23,4,0,3899,666,1402961,8,13,665285.5833843102,635350.9946937177
2015-01-31,23,5,0,4436,879,1428510,8,13,573468.4191298406,548074.063541381
2015-02-28,23,5,0,3980,4960,1545236,8,13,347780.37157099263,306578.47419580014
2015-03-31,23,5,0,6494,2132,1582005,8,13,226212.7061149405,267445.26610330166
2015-04-30,23,5,0,3065,7169,3049461,8,13,380969.7961257052,470945.4093702669
2015-05-31,23,5,0,1615,4577,2503488,8,13,980687.8324223456,730137.0209219165
2015-06-30,23,5,0,5177,2004,505011,8,13,138231.33662879595,209824.42169625562
2015-07-31,23,5,0,3354,1460,1163157,8,13,565403.1942094747,588694.7603593412
2015-08-31,23,5,0,3351,2797,1930600,8,13,772345.460692591,625054.7811333637
2015-09-30,23,5,0,3566,3700,545577,8,13,177804.0919963173,260016.99371526347
2015-10-31,23,5,0,4742,3009,1971321,8,13,533363.9336909482,459556.7243067619
2015-11-30,23,5,0,5292,2488,875172,8,13,213849.11623335045,232765.13429657475
2015-12-31,23,5,0,6913,3302,759781,8,13,64905.62472731601,-24336.768247313434
2016-01-31,23,5,0,7735,135,1823741,8,13,57765.75048622198,334479.569763868
2016-02-29,23,5,0,3524,3855,1722997,8,13,550248.9568460686,474439.272022924
2016-03-31,23,5,0,7012,2337,1623514,8,13,147333.47674334323,201065.49800751798
2016-04-30,23,5,0,3419,4016,2203656,8,13,697709.4638265225,506019.5740314558
2016-05-31,23,5,0,3069,6895,3186852,8,13,457635.32053374697,504420.55361794616
2016-06-30,23,5,0,7536,1028,1319403,8,13,66673.85292900512,197039.47920311269
2016-07-31,23,5,0,5483,4657,1054669,8,13,159603.45054783963,74679.33972219341
2016-08-31,23,5,0,6233,4734,1336718,8,13,139298.29892780667,44280.95568279329
2016-09-30,23,5,0,7567,2424,1320036,8,13,51271.76274121969,83112.24463661018
2016-10-31,23,5,0,5435,559,980001,8,13,294052.1586070555,379020.9063442732
2016-11-30,23,5,0,4000,2155,656867,8,13,249463.2395923896,343152.053916023
2016-12-31,23,5,0,4490,4299,1920839,8,13,439239.751529641,375337.7641237658
2017-01-31,23,5,0,7924,453,1298387,8,13,10490.730943489338,190690.55450328742
2017-02-28,23,5,0,4009,4334,1547290,8,13,399415.3857726874,356454.3787706161
2017-03-31,23,5,0,3632,853,1543087,8,13,761958.1424679044,696451.1139561805
2017-04-30,23,5,0,2288,5292,3617472,8,13,1062198.1814607405,845763.5538451031
2017-05-31,23,5,0,2831,8879,3608523,8,13,29028.05161317477,458965.25521885644
2017-06-30,23,5,0,6002,4301,763626,8,13,99184.35035803236,-15416.81632411114
2017-07-31,23,5,0,7831,2189,1845680,8,13,28129.07408799071,173913.60004840067
2017-08-31,23,5,0,6695,3000,1524925,8,13,164901.3864893004,176217.2577765237
2017-09-30,23,5,0,4714,2887,685817,8,13,190971.36288084323,233223.4337529364
