Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand
2020-12-31,35,1,0,4456,4702,1422356,22,9,299208.7894482037
2021-01-31,35,1,0,4262,4210,1590835,23,11,393671.69937658106
2021-02-28,35,1,0,7415,352,1729496,21,7,117265.8807523406
2021-03-31,35,1,0,5199,1904,536748,23,38,147333.8227383153
2021-04-30,35,1,0,1233,4129,2105390,43,38,961740.0867324746
2021-05-31,35,1,0,2632,8969,2405011,36,36,2332.5034302748923
2021-06-30,35,1,0,6521,2237,1711089,241,31,234664.29892437175
2021-07-31,35,1,0,3381,2928,1588463,257,33,616917.2882992526
2021-08-31,35,1,0,5310,532,1404179,241,28,441771.73437429435
2021-09-30,35,1,0,4634,2339,1548307,33,28,479977.0981888012
2021-10-31,35,1,0,3118,4265,1157620,17,31,370340.3939490914
2021-11-30,35,1,0,7246,1458,1748524,31,39,134389.2044364487
2021-12-31,35,1,0,6558,4083,1740126,25,11,168931.01722622986
2022-01-31,35,1,0,7855,1719,1688818,29,12,21054.11167006857
2022-02-28,35,1,0,5580,997,1392594,27,5,372118.73525357724
2022-03-31,35,1,0,3702,2767,1787991,15,30,663097.0185536947
2022-04-30,35,1,0,2256,8354,2295382,28,29,115105.31724589529
2022-05-31,35,1,0,1958,5125,2150031,32,37,696664.6419679837
2022-06-30,35,1,0,5047,4214,700053,163,28,136526.16890034766
2022-07-31,35,1,0,5710,3858,1333558,165,29,216270.35725801063
2022-08-31,35,1,0,3096,2160,1166081,218,25,541964.8573954125
2022-09-30,35,1,0,7316,4375,792743,16,27,33739.72471644494
2022-10-31,35,1,0,4821,1066,1463752,30,34,510482.41502117907
2022-11-30,35,1,0,7805,3908,1031792,17,32,12639.259762163792
2022-12-31,35,1,0,4234,4276,1591547,28,7,391327.30184761604
2023-01-31,35,1,0,6161,1241,1443957,1,13,283425.66383887525
2023-02-28,35,1,0,5098,2240,524761,29,10,142192.17726503394
2023-03-31,35,1,0,4094,2722,1749982,6,31,593772.4638837855
2023-04-30,35,1,0,3236,5919,3918658,20,39,794289.5081110663
2023-05-31,35,1,0,3338,5748,2177296,1,36,455940.7277963631
2023-06-30,35,1,0,3851,3381,684238,158,26,220719.2178265615
2023-07-31,35,1,0,6530,441,1674419,167,28,288984.36352373834
2023-08-31,35,1,0,6564,164,1445981,226,27,251602.53220867523
2023-09-30,35,1,0,5728,3524,1328962,26,34,227751.64882283995
2023-10-31,35,1,0,5271,3100,1393161,26,33,309561.8986003259
2023-11-30,35,1,0,5797,3881,692443,40,39,107504.81983273813
2023-12-31,35,1,0,4675,4076,1841989,1,14,416539.3809024416
2015-01-31,35,2,0,6964,1198,1383321,66,22,152369.01832544504
2015-02-28,35,2,0,4577,1484,967450,71,21,344281.36348600383
2015-03-31,35,2,0,3154,3197,1976475,161,35,769723.7821092173
2015-04-30,35,2,0,2832,7281,2886079,192,37,352545.5421906737
2015-05-31,35,2,0,1661,4856,3378116,187,36,1228704.860952679
2015-06-30,35,2,0,4411,2548,1005380,235,26,321993.6630962267
2015-07-31,35,2,0,4797,4140,1490985,394,28,320475.36126778496
2015-08-31,35,2,0,7181,4433,507724,255,27,25688.270658081714
2015-09-30,35,2,0,5315,2379,1966007,174,33,482425.7057124611
2015-10-31,35,2,0,5957,1768,1942903,195,35,395299.702648689
2015-11-30,35,2,0,6951,2522,1027548,197,37,95134.49062075016
2015-12-31,35,2,0,4089,774,1161332,99,20,517326.35174786777
2016-01-31,35,2,0,7732,4709,717087,91,20,10518.959100703289
2016-02-29,35,2,0,7829,592,1552813,62,21,27089.457311185124
2016-03-31,35,2,0,5937,827,1784312,149,38,414448.6063958228
2016-04-30,35,2,0,1421,6878,2101439,117,35,404576.4733610839
2016-05-31,35,2,0,2842,5122,2181853,165,35,603629.8726373949
2016-06-30,35,2,0,4494,2987,1290812,355,28,376238.50948268507
2016-07-31,35,2,0,7291,1530,1618107,364,31,115603.16841404045
2016-08-31,35,2,0,3496,4952,1577858,273,31,397720.27566288254
2016-09-30,35,2,0,7887,2724,753143,134,39,5985.319143258507
2016-10-31,35,2,0,4425,2320,991451,182,38,327494.4981295144
2016-11-30,35,2,0,7678,1365,1763652,193,31,56240.73953874161
2016-12-31,35,2,0,7298,1738,1556312,83,20,106983.5334723373
2017-01-31,35,2,0,7332,1554,603231,90,21,40394.38330056955
2017-02-28,35,2,0,3835,3498,1846137,82,20,585341.3746666058
2017-03-31,35,2,0,6778,2032,1075960,137,33,125226.16889163974
2017-04-30,35,2,0,2730,5407,3669444,176,37,960733.764545888
2017-05-31,35,2,0,1786,7864,2109289,119,32,203770.70890037785
2017-06-30,35,2,0,5938,3147,1023057,399,32,169943.1940089756
2017-07-31,35,2,0,5339,2890,1868999,339,33,419315.84255963535
2017-08-31,35,2,0,5336,3365,1476564,213,32,305789.4023792551
2017-09-30,35,2,0,7455,1286,1776142,127,39,99764.8029846496
2017-10-31,35,2,0,7613,4746,698356,192,34,15068.103754931928
2017-11-30,35,2,0,6807,4747,936748,172,30,64828.50426040792
2017-12-31,35,2,0,7131,227,1967311,70,20,203584.86967577404
2018-01-31,35,2,0,7198,1198,1310658,67,20,111050.29842085771
2018-02-28,35,2,0,3722,661,513636,60,22,253843.18822788046
2018-03-31,35,2,0,3211,3266,1879408,174,31,714646.6471587782
2018-04-30,35,2,0,2092,7959,3700899,186,39,310982.56537617726
2018-05-31,35,2,0,3172,4297,3536597,123,34,1111250.2026652955
2018-06-30,35,2,0,5040,3774,1046139,261,33,223380.40663729064
2018-07-31,35,2,0,4464,270,871879,380,30,372484.97448745574
2018-08-31,35,2,0,3820,2370,566882,284,32,217491.81343484158
2018-09-30,35,2,0,4884,3033,824983,164,36,211905.48340627106
2018-10-31,35,2,0,7887,169,1074133,187,37,12021.430199735392
2018-11-30,35,2,0,4208,4395,1271570,147,35,306862.1197479776
2018-12-31,35,2,0,6804,4477,595090,58,21,43921.63129495669
2019-01-31,35,2,0,7154,1380,1675422,79,24,146457.69950329344
2019-02-28,35,2,0,7751,2643,1237368,82,23,24847.254405527023
2019-03-31,35,2,0,7086,2851,1802871,115,37,137592.17655516596
2019-04-30,35,2,0,1330,4393,3963149,131,32,1687261.458924199
2019-05-31,35,2,0,1556,6380,2078428,125,32,484669.28189171304
2019-06-30,35,2,0,7727,434,795112,256,31,23806.714308481016
2019-07-31,35,2,0,7092,3203,1034615,226,34,73926.15256570914
2019-08-31,35,2,0,6658,1195,1912768,395,32,274371.7041771352
2019-09-30,35,2,0,4211,4283,1937245,130,30,478540.3150607082
2019-10-31,35,2,0,5005,321,677383,192,35,243405.37159942847
2019-11-30,35,2,0,7483,2928,706210,118,34,29533.46448474791
2019-12-31,35,2,0,5394,700,1952776,68,21,583194.0462341357
2020-01-31,35,2,0,6628,532,1637155,74,22,260623.27242853714
2020-02-29,35,2,0,5565,1555,1437649,98,22,359547.71222898987
2020-03-31,35,2,0,4598,4752,1382198,102,31,275778.39846150053
2020-04-30,35,2,0,1669,4391,3767481,185,36,1522831.34770054
2020-05-31,35,2,0,3494,7474,3178199,163,35,299903.09619165916
2020-06-30,35,2,0,4273,4385,1095032,249,30,260269.00037394083
2020-07-31,35,2,0,3856,1018,1702722,252,29,780038.2574705692
2020-08-31,35,2,0,3513,184,1375582,370,26,754092.8490325125
2020-09-30,35,2,0,6537,4280,1553945,170,32,146931.58595107257
2020-10-31,35,2,0,6450,1734,1437486,116,32,222166.24763389907
2020-11-30,35,2,0,6146,1229,854404,195,36,169352.4342406994
2020-12-31,35,2,0,4309,4324,538863,54,24,128516.3781830394
2021-01-31,35,2,0,6812,3484,1781338,50,20,159361.1795857669
2021-02-28,35,2,0,4590,3206,1248966,83,23,341078.32336922525
2021-03-31,35,2,0,5041,3436,1024782,101,39,232942.22403141705
2021-04-30,35,2,0,2670,7118,3671771,140,30,506973.57937445334
2021-05-31,35,2,0,1345,8589,3559318,125,34,129479.87034962387
2021-06-30,35,2,0,6195,4505,1587147,289,30,176802.5430429255
2021-07-31,35,2,0,4211,551,1349550,250,28,598131.4058487995
2021-08-31,35,2,0,5228,3278,1599756,228,30,350186.0775114196
2021-09-30,35,2,0,7611,4047,1260493,104,30,31858.59190156867
2021-10-31,35,2,0,3424,1782,1069698,154,37,489462.72509923327
2021-11-30,35,2,0,7355,608,1241849,140,36,90411.29969889358
2021-12-31,35,2,0,5239,3349,1816411,95,21,391091.9025239834
2022-01-31,35,2,0,3842,1090,841894,81,24,383493.4391348643
2022-02-28,35,2,0,5517,2742,1286934,62,20,275794.3694659311
2022-03-31,35,2,0,3545,3363,1864641,195,30,648164.0059918031
2022-04-30,35,2,0,3070,4171,3764795,139,31,1240549.680744459
2022-05-31,35,2,0,2248,4793,3151684,147,30,1055700.109467703
2022-06-30,35,2,0,7867,4051,1126518,368,26,8604.567267148961
2022-07-31,35,2,0,3140,3991,1866698,373,25,629014.1472840671
2022-08-31,35,2,0,6440,4711,1764171,363,29,161718.42496248445
2022-09-30,35,2,0,3115,933,583967,197,37,318982.91321688256
2022-10-31,35,2,0,7941,1166,1013684,107,33,4090.9275073362896
2022-11-30,35,2,0,5820,3992,1382827,195,38,207803.45018244622
2022-12-31,35,2,0,4695,4430,1011549,92,24,210956.53258250433
2023-01-31,35,2,0,7793,509,709798,69,22,15526.609247435548
2023-02-28,35,2,0,5601,3988,977045,62,23,161854.65844379214
2023-03-31,35,2,0,3166,4549,527196,132,33,156938.09396481604
2023-04-30,35,2,0,1956,6341,3697198,189,37,820568.3826106854
2023-05-31,35,2,0,2166,8812,2596055,166,32,35794.91483733454
2023-06-30,35,2,0,4672,4027,1760243,367,28,402394.5140900167
2023-07-31,35,2,0,6854,4184,1471144,218,32,110717.08857518938
2023-08-31,35,2,0,7554,1316,1475328,290,31,66920.03719915802
2023-09-30,35,2,0,7896,4055,1721723,169,36,9707.169500723967
2023-10-31,35,2,0,5734,4075,947562,186,39,145606.0645160966
2023-11-30,35,2,0,4601,140,1978320,197,31,824348.8379349157
2023-12-31,35,2,0,6124,930,616418,93,24,128416.76504375007
2015-01-31,35,3,0,3405,4518,1682836,70,23,479402.28387183003
2015-02-28,35,3,0,4001,975,1540846,81,22,684727.1874156101
2015-03-31,35,3,0,7878,2661,1571835,153,32,13865.184806815989
2015-04-30,35,3,0,2417,7283,3338082,114,30,440125.1561561328
2015-05-31,35,3,0,1267,4905,3927559,104,32,1499628.1542022375
2015-06-30,35,3,0,4344,807,1530319,284,25,634435.640117454
2015-07-31,35,3,0,5424,2386,1583559,317,34,372279.1435194279
2015-08-31,35,3,0,6638,604,769214,388,33,120510.60081333667
2015-09-30,35,3,0,7058,1570,1471532,105,35,140031.54032752838
2015-10-31,35,3,0,4350,4889,1372748,166,39,284467.5680738375
2015-11-30,35,3,0,6944,4197,1404119,133,33,96948.10270536893
2015-12-31,35,3,0,7535,3740,800558,73,23,25943.37432487324
2016-01-31,35,3,0,3273,2210,526788,83,23,234231.53681642553
2016-02-29,35,3,0,3548,3216,819420,53,21,292090.7752330934
2016-03-31,35,3,0,5515,212,933843,133,34,281495.06807171623
2016-04-30,35,3,0,1640,8253,3376027,142,37,217680.0315604888
2016-05-31,35,3,0,2003,7106,2447139,181,35,382791.51217534934
2016-06-30,35,3,0,5888,2045,526697,331,34,106564.30149524975
2016-07-31,35,3,0,4124,3092,1774834,274,34,562234.7211070702
2016-08-31,35,3,0,7265,2751,1531520,379,26,94951.72761835191
2016-09-30,35,3,0,4054,4421,1116982,198,32,278976.8478134509
2016-10-31,35,3,0,3755,3361,1391720,148,30,461019.6667081413
2016-11-30,35,3,0,5441,4791,568955,140,32,84420.70287876665
2016-12-31,35,3,0,3035,4643,1952069,73,23,584262.9437827914
2017-01-31,35,3,0,7743,4131,756210,52,24,12030.244953431553
2017-02-28,35,3,0,3224,2733,601611,91,24,249412.59889219402
2017-03-31,35,3,0,6071,3296,1920442,199,35,290597.3577092627
2017-04-30,35,3,0,3180,7663,2482087,187,39,219207.27152326985
2017-05-31,35,3,0,2893,5365,3107025,107,32,797475.0987466283
2017-06-30,35,3,0,4152,3936,1606457,213,31,432806.95839426824
2017-07-31,35,3,0,6672,1899,1702883,293,26,219825.5386212385
2017-08-31,35,3,0,5853,849,1688498,336,30,407233.1977295444
2017-09-30,35,3,0,6290,2675,1722536,106,33,255915.44532724406
2017-10-31,35,3,0,5625,4554,1139233,119,35,165643.73451189173
2017-11-30,35,3,0,7930,318,1786119,162,33,10365.803900606375
2017-12-31,35,3,0,6308,3873,1919095,70,21,228497.664291146
2018-01-31,35,3,0,7735,513,1644210,99,24,47220.285548535
2018-02-28,35,3,0,4071,3120,1667085,61,23,532819.2249640921
2018-03-31,35,3,0,7011,4156,1057566,141,36,68873.82282422284
2018-04-30,35,3,0,1588,8394,2411621,157,37,126450.38574014416
2018-05-31,35,3,0,1765,7482,3982076,135,32,517887.07748914725
2018-06-30,35,3,0,6644,4957,1628196,274,26,122000.41698672685
2018-07-31,35,3,0,3788,241,1163792,390,26,594817.0763364561
2018-08-31,35,3,0,4209,3893,1295985,316,26,346889.76054369117
2018-09-30,35,3,0,4197,1555,1374553,167,30,538659.7294239044
2018-10-31,35,3,0,7319,3363,1654806,141,30,85511.48546956039
2018-11-30,35,3,0,6641,4576,1672852,183,31,137520.14996740926
2018-12-31,35,3,0,7230,2561,1352407,78,21,90645.15481976458
2019-01-31,35,3,0,7951,4048,1455442,94,24,2705.7690819091263
2019-02-28,35,3,0,5554,542,1821012,89,23,519901.1608174987
2019-03-31,35,3,0,3247,3410,755766,117,37,278025.3033728525
2019-04-30,35,3,0,3230,4856,2210848,106,31,604410.1323493761
2019-05-31,35,3,0,2195,6223,2558749,104,34,569725.2872287707
2019-06-30,35,3,0,5278,344,1785678,362,28,581183.169698635
2019-07-31,35,3,0,6956,4987,738523,298,33,42078.9236123845
2019-08-31,35,3,0,4975,3214,1691800,205,33,408942.75818286533
2019-09-30,35,3,0,7746,1295,1084944,100,35,27001.32682981067
2019-10-31,35,3,0,5430,4481,1836929,131,32,293990.7894267129
2019-11-30,35,3,0,4944,1586,1703457,161,30,533428.9373020296
2019-12-31,35,3,0,4344,1394,1665435,93,20,640874.290774245
2020-01-31,35,3,0,3579,2649,1516836,80,23,589705.2507959012
2020-02-29,35,3,0,6890,160,1996614,88,22,267437.9152207649
2020-03-31,35,3,0,3305,2413,1264728,111,38,541782.6508164654
2020-04-30,35,3,0,3290,5338,3122027,120,39,744278.6191717715
2020-05-31,35,3,0,2592,6947,2532335,126,38,387333.3013321984
2020-06-30,35,3,0,3712,1542,1298210,300,31,575005.0436295002
2020-07-31,35,3,0,4080,4039,1159396,371,30,311743.32286678586
2020-08-31,35,3,0,3164,3552,1133300,388,29,413412.6120545595
2020-09-30,35,3,0,6366,1126,1625385,105,31,287247.11603536305
2020-10-31,35,3,0,3029,4800,911492,159,33,263261.44508252735
2020-11-30,35,3,0,6909,997,519533,197,38,61886.89325874666
2020-12-31,35,3,0,5369,2407,737786,70,23,176617.2683595932
2021-01-31,35,3,0,3313,4752,1800375,60,22,495778.74805137987
2021-02-28,35,3,0,5266,553,1914334,68,20,610683.7575269196
2021-03-31,35,3,0,3466,540,1702518,102,38,904980.1810449678
2021-04-30,35,3,0,2408,8838,3265966,114,39,36556.302617770045
2021-05-31,35,3,0,1545,5252,3233324,198,39,1082690.999379333
2021-06-30,35,3,0,4212,1083,1535169,354,32,637296.5080064868
2021-07-31,35,3,0,6441,4972,539153,210,28,46372.78548085279
2021-08-31,35,3,0,6904,670,1755892,235,30,218746.2080855955
2021-09-30,35,3,0,7577,182,931020,153,37,45847.84978999535
2021-10-31,35,3,0,6132,439,1811113,163,39,398584.6489044215
2021-11-30,35,3,0,3406,4284,843848,186,32,252939.33759120145
2021-12-31,35,3,0,6570,4976,1953529,80,21,153768.14659641558
2022-01-31,35,3,0,5285,1150,1684505,89,24,495808.82650345674
2022-02-28,35,3,0,4905,3843,1367614,64,20,301396.1033576303
2022-03-31,35,3,0,6054,1274,1739271,138,36,359953.9525003044
2022-04-30,35,3,0,1830,8971,3756172,147,35,3544.9077037112484
2022-05-31,35,3,0,1749,8433,3166179,128,36,151098.11857997772
2022-06-30,35,3,0,7009,3361,1109718,303,31,84349.57721886493
2022-07-31,35,3,0,7470,3430,1788994,371,29,70413.34418794415
2022-08-31,35,3,0,4462,4557,1681518,372,32,365087.1769359727
2022-09-30,35,3,0,4371,3149,1659357,167,36,487204.0252933794
2022-10-31,35,3,0,5749,4595,1309953,174,31,178758.34863396888
2022-11-30,35,3,0,6130,2660,1912671,102,36,311838.4397353243
2022-12-31,35,3,0,6439,3677,1330555,84,21,151596.70318639287
2023-01-31,35,3,0,5909,4118,1435624,57,21,201617.24882013825
2023-02-28,35,3,0,6406,1588,1535213,99,20,249019.60765887087
2023-03-31,35,3,0,3294,467,1421374,181,35,791120.836325167
2023-04-30,35,3,0,2940,8982,2640493,158,34,0.0
2023-05-31,35,3,0,2237,4788,2417928,179,36,812441.7908225576
2023-06-30,35,3,0,4911,4137,602980,277,32,125038.39260789481
2023-07-31,35,3,0,5146,476,557662,250,32,187466.0361739607
2023-08-31,35,3,0,4369,3159,1895624,388,31,555928.3067704724
2023-09-30,35,3,0,6320,227,998949,144,30,202356.38409642887
2023-10-31,35,3,0,3564,943,1603207,159,37,793883.6819096814
2023-11-30,35,3,0,3376,359,1759232,157,33,974228.9567948463
2023-12-31,35,3,0,6917,3071,1573099,61,20,137678.24315421458
2015-01-31,35,4,0,4094,3187,873741,6,13,274440.55829801154
2015-02-28,35,4,0,4752,813,1831215,29,13,673450.2423234537
2015-03-31,35,4,0,5252,4946,1124402,28,34,172636.0679727188
2015-04-30,35,4,0,2037,7014,2903258,4,28,473699.79326782597
2015-05-31,35,4,0,3105,4143,3919528,15,30,1289789.1583983542
2015-06-30,35,4,0,6831,1003,1153138,201,26,147274.00056504193
2015-07-31,35,4,0,4088,3285,1274179,177,34,394057.1220442892
2015-08-31,35,4,0,4661,1052,1018688,228,34,373932.11538366
2015-09-30,35,4,0,3139,2690,879276,11,35,373596.21921607066
2015-10-31,35,4,0,4889,3173,638314,40,28,159840.40522361122
2015-11-30,35,4,0,6909,2399,794837,5,25,78057.12532274652
2015-12-31,35,4,0,5475,1213,1445747,18,7,392329.7017816167
2016-01-31,35,4,0,4463,197,1359236,21,10,585726.5104552439
2016-02-29,35,4,0,7960,2029,1232246,3,7,2152.1625446933394
2016-03-31,35,4,0,7332,1193,1432319,29,27,100574.270716107
2016-04-30,35,4,0,2833,7775,2413516,34,35,209158.61084498742
2016-05-31,35,4,0,2377,4986,2454389,0,37,766597.4413499851
2016-06-30,35,4,0,5350,3412,1804163,237,27,368543.9153212416
2016-07-31,35,4,0,4970,2710,1031079,193,29,271461.81005647965
2016-08-31,35,4,0,6415,3963,827127,212,33,90548.50593528496
2016-09-30,35,4,0,3019,2126,521726,6,29,247537.1090961065
2016-10-31,35,4,0,4259,4225,1206971,19,33,297981.3493703236
2016-11-30,35,4,0,3345,143,782800,35,33,447351.77861921437
2016-12-31,35,4,0,6845,1400,929568,11,13,111436.57924757348
2017-01-31,35,4,0,3985,3022,1435763,3,14,476827.44514180865
2017-02-28,35,4,0,3090,925,946886,1,14,520397.4665268254
2017-03-31,35,4,0,5244,4450,1310338,36,38,226571.17897174254
2017-04-30,35,4,0,1395,5602,2105660,24,34,653825.2971277783
2017-05-31,35,4,0,1497,8186,3476722,22,28,250298.34165520532
2017-06-30,35,4,0,4776,2753,705903,183,31,196479.66245258966
2017-07-31,35,4,0,3929,3407,696144,201,25,219292.9400373405
2017-08-31,35,4,0,5691,3961,1694769,238,34,271581.26991515415
2017-09-30,35,4,0,6533,1627,1737419,41,25,257684.32908441036
2017-10-31,35,4,0,4415,1320,692902,29,38,263974.941426431
2017-11-30,35,4,0,5743,2655,1533060,6,37,302529.2923902455
2017-12-31,35,4,0,4652,931,1283623,17,8,479669.9136134445
2018-01-31,35,4,0,3927,1046,739663,9,13,331841.5125558769
2018-02-28,35,4,0,5120,2189,1571622,25,10,425799.21447122545
2018-03-31,35,4,0,5658,3161,1655807,29,25,312052.89480719046
2018-04-30,35,4,0,3386,5981,2568998,15,37,494042.78162765456
2018-05-31,35,4,0,3069,4003,2576186,36,36,878709.4387578253
2018-06-30,35,4,0,6227,4718,1978001,271,26,206092.77464519304
2018-07-31,35,4,0,7404,877,1695998,196,29,110109.08778170256
2018-08-31,35,4,0,4325,2694,551022,198,26,176629.83421242083
2018-09-30,35,4,0,7763,4175,1000496,20,33,14429.818084122342
2018-10-31,35,4,0,6837,3785,1944904,17,35,160942.0200587242
2018-11-30,35,4,0,4315,4064,699736,47,25,175910.83027624566
2018-12-31,35,4,0,7930,4550,1594227,16,10,4732.864451389593
2019-01-31,35,4,0,5328,4083,602560,14,9,109165.78171802787
2019-02-28,35,4,0,7247,2095,1306592,11,11,91795.28446358192
2019-03-31,35,4,0,5349,1804,1365240,43,32,359530.6844557335
2019-04-30,35,4,0,1538,5300,3862859,31,25,1278237.1187420941
2019-05-31,35,4,0,2328,4540,3659425,18,32,1281659.821865117
2019-06-30,35,4,0,6165,1108,1000430,244,26,199302.54218444973
2019-07-31,35,4,0,4000,581,577798,164,34,269466.45875305386
2019-08-31,35,4,0,5632,4160,1298492,227,33,204987.5144107887
2019-09-30,35,4,0,6670,605,708853,37,26,108389.03717504363
2019-10-31,35,4,0,5829,1035,507684,42,38,120994.60952840756
2019-11-30,35,4,0,6154,1183,1625132,45,38,322615.56272669
2019-12-31,35,4,0,7885,1704,1865234,18,14,17618.188018554065
2020-01-31,35,4,0,7955,3482,599643,16,13,1058.5617838836408
2020-02-29,35,4,0,4042,2796,961701,9,8,326766.8490834765
2020-03-31,35,4,0,3707,586,1395670,1,30,698421.5996366985
2020-04-30,35,4,0,2636,8861,3658681,17,33,33002.4906242947
2020-05-31,35,4,0,3214,6752,2556908,3,31,379074.55614496314
2020-06-30,35,4,0,5122,1997,1768211,153,25,492256.68060948496
2020-07-31,35,4,0,4472,2623,1684795,165,26,524180.3289307508
2020-08-31,35,4,0,7861,2174,1482974,155,26,16484.35136706103
2020-09-30,35,4,0,3264,3116,1869720,43,28,721507.9615971311
2020-10-31,35,4,0,6274,3998,1046642,40,26,124044.83896781616
2020-11-30,35,4,0,4176,2611,776612,45,34,262516.5763925835
2020-12-31,35,4,0,7263,4390,689385,28,10,31586.584533653255
2021-01-31,35,4,0,5045,3298,951930,12,14,221464.47098760065
2021-02-28,35,4,0,7751,4969,1640636,5,13,20856.43955575003
2021-03-31,35,4,0,6735,1206,782592,12,27,105559.1056246361
2021-04-30,35,4,0,3167,5753,3120558,36,33,676501.2107332405
2021-05-31,35,4,0,2335,6803,2565214,21,35,440173.40507814335
2021-06-30,35,4,0,4871,1005,925791,208,32,320203.973660658
2021-07-31,35,4,0,6649,3883,740842,252,33,70059.73749094245
2021-08-31,35,4,0,3533,3224,1434972,245,31,512530.5652853295
2021-09-30,35,4,0,3251,684,867285,11,28,474737.76982267364
2021-10-31,35,4,0,6713,3495,801559,6,31,77641.49653510244
2021-11-30,35,4,0,4071,368,609585,35,27,286296.12358794635
2021-12-31,35,4,0,7074,1399,1574452,1,10,150616.2493849848
