Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature
2023-02-28,Arhar/Tur,Haryana,Rabi,6758,3242,772979,21,11
2023-03-31,Arhar/Tur,Haryana,Rabi,7682,268,1281211,15,25
2023-04-30,Arhar/Tur,Haryana,Rabi,1672,7618,3369695,28,30
2023-05-31,Arhar/Tur,Haryana,Rabi,2821,5837,3112550,47,37
2023-06-30,Arhar/Tur,Haryana,Rabi,3427,1667,960571,228,26
2023-07-31,Arhar/Tur,Haryana,Rabi,4187,3319,908997,170,34
2023-08-31,Arhar/Tur,Haryana,Rabi,4362,4469,1773600,217,25
2023-09-30,Arhar/Tur,Haryana,Rabi,7306,3156,1033546,28,30
2023-10-31,Arhar/Tur,Haryana,Rabi,4606,310,884179,24,29
2023-11-30,Arhar/Tur,Haryana,Rabi,7478,2888,1770310,42,33
2023-12-31,Arhar/Tur,Haryana,Rabi,3310,3522,743707,28,13
2015-01-31,Arhar/Tur,Tamil Nadu,Rabi,4755,2355,1784451,53,21
2015-02-28,Arhar/Tur,Tamil Nadu,Rabi,3462,4996,536171,74,24
2015-03-31,Arhar/Tur,Tamil Nadu,Rabi,4426,1815,1269726,190,32
2015-04-30,Arhar/Tur,Tamil Nadu,Rabi,1489,7076,2942818,131,35
2015-05-31,Arhar/Tur,Tamil Nadu,Rabi,1573,4118,3425600,103,33
2015-06-30,Arhar/Tur,Tamil Nadu,Rabi,4696,128,957462,393,30
2015-07-31,Arhar/Tur,Tamil Nadu,Rabi,6499,4976,619713,303,26
2015-08-31,Arhar/Tur,Tamil Nadu,Rabi,5817,437,1433787,288,34
2015-09-30,Arhar/Tur,Tamil Nadu,Rabi,6254,4192,941564,123,38
2015-10-31,Arhar/Tur,Tamil Nadu,Rabi,5356,4552,1697480,112,32
2015-11-30,Arhar/Tur,Tamil Nadu,Rabi,7534,2624,1059368,124,35
2015-12-31,Arhar/Tur,Tamil Nadu,Rabi,7333,4219,1116703,79,22
2016-01-31,Arhar/Tur,Tamil Nadu,Rabi,6219,1932,1134013,71,21
2016-02-29,Arhar/Tur,Tamil Nadu,Rabi,5319,1088,528551,78,20
2016-03-31,Arhar/Tur,Tamil Nadu,Rabi,6554,1287,1642300,107,37
2016-04-30,Arhar/Tur,Tamil Nadu,Rabi,1251,7370,2066771,108,37
2016-05-31,Arhar/Tur,Tamil Nadu,Rabi,2338,5133,2363750,169,35
2016-06-30,Arhar/Tur,Tamil Nadu,Rabi,4339,1250,745573,267,34
2016-07-31,Arhar/Tur,Tamil Nadu,Rabi,7589,1276,971880,330,25
2016-08-31,Arhar/Tur,Tamil Nadu,Rabi,7383,4009,1153572,313,34
2016-09-30,Arhar/Tur,Tamil Nadu,Rabi,7541,306,1738581,145,30
2016-10-31,Arhar/Tur,Tamil Nadu,Rabi,5617,2245,1566560,189,37
2016-11-30,Arhar/Tur,Tamil Nadu,Rabi,7509,3166,1308690,101,32
2016-12-31,Arhar/Tur,Tamil Nadu,Rabi,4012,522,825136,52,21
2017-01-31,Arhar/Tur,Tamil Nadu,Rabi,3829,2127,1244495,86,22
2017-02-28,Arhar/Tur,Tamil Nadu,Rabi,4159,800,1209804,72,23
2017-03-31,Arhar/Tur,Tamil Nadu,Rabi,6398,2501,1569817,151,33
2017-04-30,Arhar/Tur,Tamil Nadu,Rabi,3399,6710,2615160,131,30
2017-05-31,Arhar/Tur,Tamil Nadu,Rabi,3414,6212,2327172,151,36
2017-06-30,Arhar/Tur,Tamil Nadu,Rabi,6347,4873,1747350,239,31
2017-07-31,Arhar/Tur,Tamil Nadu,Rabi,4877,3793,1026747,243,32
2017-08-31,Arhar/Tur,Tamil Nadu,Rabi,5072,1101,752877,229,30
2017-09-30,Arhar/Tur,Tamil Nadu,Rabi,6008,1820,1009476,177,39
2017-10-31,Arhar/Tur,Tamil Nadu,Rabi,7132,3333,1125719,197,30
2017-11-30,Arhar/Tur,Tamil Nadu,Rabi,5266,534,1372805,174,38
2017-12-31,Arhar/Tur,Tamil Nadu,Rabi,5312,705,1082896,80,22
2018-01-31,Arhar/Tur,Tamil Nadu,Rabi,4547,1740,1154177,54,21
2018-02-28,Arhar/Tur,Tamil Nadu,Rabi,7942,2536,535905,85,23
2018-03-31,Arhar/Tur,Tamil Nadu,Rabi,5345,1017,800564,195,33
2018-04-30,Arhar/Tur,Tamil Nadu,Rabi,1695,6585,3409445,107,32
2018-05-31,Arhar/Tur,Tamil Nadu,Rabi,1268,4782,3539652,163,38
2018-06-30,Arhar/Tur,Tamil Nadu,Rabi,6429,898,1200632,306,25
2018-07-31,Arhar/Tur,Tamil Nadu,Rabi,4827,1746,855756,333,27
2018-08-31,Arhar/Tur,Tamil Nadu,Rabi,4792,1724,1612636,368,28
2018-09-30,Arhar/Tur,Tamil Nadu,Rabi,4719,672,1458191,125,34
2018-10-31,Arhar/Tur,Tamil Nadu,Rabi,6511,1401,904294,163,33
2018-11-30,Arhar/Tur,Tamil Nadu,Rabi,6266,4432,768895,131,30
2018-12-31,Arhar/Tur,Tamil Nadu,Rabi,4872,1419,894404,75,20
2019-01-31,Arhar/Tur,Tamil Nadu,Rabi,6403,658,1104479,70,21
2019-02-28,Arhar/Tur,Tamil Nadu,Rabi,7004,2486,896665,72,24
2019-03-31,Arhar/Tur,Tamil Nadu,Rabi,7158,4622,872924,183,33
2019-04-30,Arhar/Tur,Tamil Nadu,Rabi,1932,8426,2329750,167,31
2019-05-31,Arhar/Tur,Tamil Nadu,Rabi,2524,6480,3890937,151,33
2019-06-30,Arhar/Tur,Tamil Nadu,Rabi,4264,541,718210,331,26
2019-07-31,Arhar/Tur,Tamil Nadu,Rabi,5760,4027,605292,256,27
2019-08-31,Arhar/Tur,Tamil Nadu,Rabi,4815,1424,1875836,267,32
2019-09-30,Arhar/Tur,Tamil Nadu,Rabi,5347,2239,1428446,162,35
2019-10-31,Arhar/Tur,Tamil Nadu,Rabi,3368,4325,1402806,116,37
2019-11-30,Arhar/Tur,Tamil Nadu,Rabi,6747,4838,1973942,147,38
2019-12-31,Arhar/Tur,Tamil Nadu,Rabi,6718,1081,831766,65,23
2020-01-31,Arhar/Tur,Tamil Nadu,Rabi,5786,2507,1220087,68,20
2020-02-29,Arhar/Tur,Tamil Nadu,Rabi,6844,2753,663728,54,24
2020-03-31,Arhar/Tur,Tamil Nadu,Rabi,4804,990,1746012,179,35
2020-04-30,Arhar/Tur,Tamil Nadu,Rabi,2315,4278,2105912,173,39
2020-05-31,Arhar/Tur,Tamil Nadu,Rabi,1468,7949,2805108,166,31
2020-06-30,Arhar/Tur,Tamil Nadu,Rabi,4232,2268,1521433,335,30
2020-07-31,Arhar/Tur,Tamil Nadu,Rabi,4086,3849,802990,308,27
2020-08-31,Arhar/Tur,Tamil Nadu,Rabi,6446,513,857053,209,31
2020-09-30,Arhar/Tur,Tamil Nadu,Rabi,3299,385,1127734,144,32
2020-10-31,Arhar/Tur,Tamil Nadu,Rabi,5309,2349,1034079,156,39
2020-11-30,Arhar/Tur,Tamil Nadu,Rabi,5334,2699,1208328,117,32
2020-12-31,Arhar/Tur,Tamil Nadu,Rabi,4845,2865,1465387,67,20
2021-01-31,Arhar/Tur,Tamil Nadu,Rabi,4382,4433,527893,59,21
2021-02-28,Arhar/Tur,Tamil Nadu,Rabi,6748,2913,1295691,63,20
2021-03-31,Arhar/Tur,Tamil Nadu,Rabi,3625,4507,526712,152,34
2021-04-30,Arhar/Tur,Tamil Nadu,Rabi,1375,6668,3551615,185,32
2021-05-31,Arhar/Tur,Tamil Nadu,Rabi,2392,6215,3808067,146,35
2021-06-30,Arhar/Tur,Tamil Nadu,Rabi,6429,4756,1873554,372,33
2021-07-31,Arhar/Tur,Tamil Nadu,Rabi,3634,4149,1324328,212,28
2021-08-31,Arhar/Tur,Tamil Nadu,Rabi,7924,3038,606421,269,30
2021-09-30,Arhar/Tur,Tamil Nadu,Rabi,6005,1599,1584301,159,36
2021-10-31,Arhar/Tur,Tamil Nadu,Rabi,6394,1525,1866064,136,33
2021-11-30,Arhar/Tur,Tamil Nadu,Rabi,7289,3154,754658,192,35
2021-12-31,Arhar/Tur,Tamil Nadu,Rabi,7935,3828,777307,69,20
2022-01-31,Arhar/Tur,Tamil Nadu,Rabi,4353,2858,1193938,91,24
2022-02-28,Arhar/Tur,Tamil Nadu,Rabi,4309,2661,1310825,89,20
2022-03-31,Arhar/Tur,Tamil Nadu,Rabi,3769,2196,1254240,150,38
2022-04-30,Arhar/Tur,Tamil Nadu,Rabi,2524,7841,3259245,132,34
2022-05-31,Arhar/Tur,Tamil Nadu,Rabi,1715,7606,2061952,129,39
2022-06-30,Arhar/Tur,Tamil Nadu,Rabi,3743,508,858254,360,28
2022-07-31,Arhar/Tur,Tamil Nadu,Rabi,3027,1362,584843,255,29
2022-08-31,Arhar/Tur,Tamil Nadu,Rabi,6724,970,1230614,279,30
2022-09-30,Arhar/Tur,Tamil Nadu,Rabi,5304,3003,887163,179,39
2022-10-31,Arhar/Tur,Tamil Nadu,Rabi,7541,4333,523183,155,38
2022-11-30,Arhar/Tur,Tamil Nadu,Rabi,3935,4381,1080305,128,39
2022-12-31,Arhar/Tur,Tamil Nadu,Rabi,7853,4204,1912601,62,20
2023-01-31,Arhar/Tur,Tamil Nadu,Rabi,7843,1295,992720,85,22
2023-02-28,Arhar/Tur,Tamil Nadu,Rabi,5104,4048,1244031,52,24
2023-03-31,Arhar/Tur,Tamil Nadu,Rabi,5059,2211,1972431,147,39
2023-04-30,Arhar/Tur,Tamil Nadu,Rabi,2672,5764,2750169,131,39
2023-05-31,Arhar/Tur,Tamil Nadu,Rabi,1758,5463,2766051,108,32
2023-06-30,Arhar/Tur,Tamil Nadu,Rabi,3730,3526,955678,360,32
2023-07-31,Arhar/Tur,Tamil Nadu,Rabi,3414,3582,1312724,349,26
2023-08-31,Arhar/Tur,Tamil Nadu,Rabi,5377,1592,1106308,392,26
2023-09-30,Arhar/Tur,Tamil Nadu,Rabi,5911,4762,1439025,113,33
2023-10-31,Arhar/Tur,Tamil Nadu,Rabi,6717,3257,1428862,178,30
2023-11-30,Arhar/Tur,Tamil Nadu,Rabi,5495,2160,1051761,198,37
2023-12-31,Arhar/Tur,Tamil Nadu,Rabi,3989,817,835560,58,23
2015-01-31,Arhar/Tur,Kerala,Rabi,5681,4003,674916,66,22
2015-02-28,Arhar/Tur,Kerala,Rabi,4249,1111,1415795,96,23
2015-03-31,Arhar/Tur,Kerala,Rabi,6929,3886,1165697,151,38
2015-04-30,Arhar/Tur,Kerala,Rabi,2407,7713,2099449,128,32
2015-05-31,Arhar/Tur,Kerala,Rabi,3207,7165,3011966,136,31
2015-06-30,Arhar/Tur,Kerala,Rabi,5252,3158,1615530,315,30
2015-07-31,Arhar/Tur,Kerala,Rabi,6069,2609,1545124,313,25
2015-08-31,Arhar/Tur,Kerala,Rabi,4110,2521,1705114,252,32
2015-09-30,Arhar/Tur,Kerala,Rabi,3976,4820,640741,113,39
2015-10-31,Arhar/Tur,Kerala,Rabi,6739,4371,1308481,108,38
2015-11-30,Arhar/Tur,Kerala,Rabi,4969,4132,1645787,164,31
2015-12-31,Arhar/Tur,Kerala,Rabi,4044,491,1540403,66,21
2016-01-31,Arhar/Tur,Kerala,Rabi,5923,4306,1740115,50,20
2016-02-29,Arhar/Tur,Kerala,Rabi,7422,3984,1122791,66,20
2016-03-31,Arhar/Tur,Kerala,Rabi,7992,1255,1580063,158,32
2016-04-30,Arhar/Tur,Kerala,Rabi,2675,6001,3885670,108,39
2016-05-31,Arhar/Tur,Kerala,Rabi,2446,5003,3135444,183,32
2016-06-30,Arhar/Tur,Kerala,Rabi,5405,1507,1585354,317,34
2016-07-31,Arhar/Tur,Kerala,Rabi,6766,1674,1202874,300,30
2016-08-31,Arhar/Tur,Kerala,Rabi,3702,1784,542719,237,30
2016-09-30,Arhar/Tur,Kerala,Rabi,3578,107,982357,128,31
2016-10-31,Arhar/Tur,Kerala,Rabi,5746,3810,1003966,144,30
2016-11-30,Arhar/Tur,Kerala,Rabi,7307,3226,1282574,127,36
2016-12-31,Arhar/Tur,Kerala,Rabi,3628,741,1393896,67,23
2017-01-31,Arhar/Tur,Kerala,Rabi,5984,306,773299,68,21
2017-02-28,Arhar/Tur,Kerala,Rabi,6625,4612,1426854,61,22
2017-03-31,Arhar/Tur,Kerala,Rabi,6520,783,1937642,194,33
2017-04-30,Arhar/Tur,Kerala,Rabi,2102,6146,2736600,186,38
2017-05-31,Arhar/Tur,Kerala,Rabi,2372,4076,2737376,147,35
2017-06-30,Arhar/Tur,Kerala,Rabi,3296,4969,1844928,336,29
2017-07-31,Arhar/Tur,Kerala,Rabi,7472,796,1442382,383,31
2017-08-31,Arhar/Tur,Kerala,Rabi,4513,4847,1222126,370,25
2017-09-30,Arhar/Tur,Kerala,Rabi,7100,1114,881044,190,32
2017-10-31,Arhar/Tur,Kerala,Rabi,7807,506,1559838,112,35
2017-11-30,Arhar/Tur,Kerala,Rabi,7037,4925,1953941,135,36
2017-12-31,Arhar/Tur,Kerala,Rabi,4874,1984,1331988,54,20
2018-01-31,Arhar/Tur,Kerala,Rabi,4295,4372,1988575,64,23
2018-02-28,Arhar/Tur,Kerala,Rabi,6639,1043,1520354,71,20
2018-03-31,Arhar/Tur,Kerala,Rabi,6109,2600,1183591,166,38
2018-04-30,Arhar/Tur,Kerala,Rabi,1474,8949,2154064,135,34
2018-05-31,Arhar/Tur,Kerala,Rabi,1938,5547,3608738,135,31
2018-06-30,Arhar/Tur,Kerala,Rabi,4536,3110,1311312,203,30
2018-07-31,Arhar/Tur,Kerala,Rabi,4715,265,684256,233,31
2018-08-31,Arhar/Tur,Kerala,Rabi,6689,4483,1820701,281,27
2018-09-30,Arhar/Tur,Kerala,Rabi,3724,993,591564,121,35
2018-10-31,Arhar/Tur,Kerala,Rabi,6491,2961,1352477,139,33
2018-11-30,Arhar/Tur,Kerala,Rabi,3800,2650,1668756,166,30
2018-12-31,Arhar/Tur,Kerala,Rabi,3271,4840,774148,84,23
2019-01-31,Arhar/Tur,Kerala,Rabi,5603,3013,1157393,67,21
2019-02-28,Arhar/Tur,Kerala,Rabi,7247,323,1200196,64,23
2019-03-31,Arhar/Tur,Kerala,Rabi,3686,1791,1932292,124,39
2019-04-30,Arhar/Tur,Kerala,Rabi,2463,6651,3262353,185,31
2019-05-31,Arhar/Tur,Kerala,Rabi,1427,5174,2688107,149,38
2019-06-30,Arhar/Tur,Kerala,Rabi,6589,2435,1031168,340,26
2019-07-31,Arhar/Tur,Kerala,Rabi,5312,3358,1151168,258,25
2019-08-31,Arhar/Tur,Kerala,Rabi,7642,3042,1298048,358,32
2019-09-30,Arhar/Tur,Kerala,Rabi,6403,1328,1377989,120,36
2019-10-31,Arhar/Tur,Kerala,Rabi,4423,3676,1942426,109,39
2019-11-30,Arhar/Tur,Kerala,Rabi,7132,3625,1941601,173,32
2019-12-31,Arhar/Tur,Kerala,Rabi,4710,1330,581389,73,24
2020-01-31,Arhar/Tur,Kerala,Rabi,6864,1799,1857927,67,22
2020-02-29,Arhar/Tur,Kerala,Rabi,6966,1449,1470190,74,22
2020-03-31,Arhar/Tur,Kerala,Rabi,6448,3679,1008342,183,37
2020-04-30,Arhar/Tur,Kerala,Rabi,1719,6915,3260184,153,33
2020-05-31,Arhar/Tur,Kerala,Rabi,3462,6070,2363141,185,38
2020-06-30,Arhar/Tur,Kerala,Rabi,3246,3647,1018192,258,29
2020-07-31,Arhar/Tur,Kerala,Rabi,6269,1257,897709,222,29
2020-08-31,Arhar/Tur,Kerala,Rabi,3663,2858,906531,396,26
2020-09-30,Arhar/Tur,Kerala,Rabi,4771,958,1788208,190,36
2020-10-31,Arhar/Tur,Kerala,Rabi,6694,3693,1197311,181,30
2020-11-30,Arhar/Tur,Kerala,Rabi,6226,2555,877300,150,37
2020-12-31,Arhar/Tur,Kerala,Rabi,3498,3876,1698983,89,24
2021-01-31,Arhar/Tur,Kerala,Rabi,3194,3012,961633,69,24
2021-02-28,Arhar/Tur,Kerala,Rabi,3153,4031,783021,62,22
2021-03-31,Arhar/Tur,Kerala,Rabi,5012,583,784636,190,34
2021-04-30,Arhar/Tur,Kerala,Rabi,2108,8423,3259774,183,38
2021-05-31,Arhar/Tur,Kerala,Rabi,2826,8160,3907974,180,38
2021-06-30,Arhar/Tur,Kerala,Rabi,3485,3378,1855657,233,32
2021-07-31,Arhar/Tur,Kerala,Rabi,3640,1443,980839,367,25
2021-08-31,Arhar/Tur,Kerala,Rabi,5513,739,1555187,232,30
2021-09-30,Arhar/Tur,Kerala,Rabi,5759,3780,1789908,175,36
2021-10-31,Arhar/Tur,Kerala,Rabi,7311,1791,1843240,120,37
2021-11-30,Arhar/Tur,Kerala,Rabi,7248,4730,895345,138,30
2021-12-31,Arhar/Tur,Kerala,Rabi,6012,3420,1508515,64,22
2022-01-31,Arhar/Tur,Kerala,Rabi,6779,452,1927608,78,24
2022-02-28,Arhar/Tur,Kerala,Rabi,3303,1358,801030,70,23
2022-03-31,Arhar/Tur,Kerala,Rabi,4273,1332,1024977,136,31
2022-04-30,Arhar/Tur,Kerala,Rabi,2175,5759,2025353,109,35
2022-05-31,Arhar/Tur,Kerala,Rabi,3138,8871,3340078,121,33
2022-06-30,Arhar/Tur,Kerala,Rabi,5601,2478,752571,332,30
2022-07-31,Arhar/Tur,Kerala,Rabi,5915,1727,993882,347,25
2022-08-31,Arhar/Tur,Kerala,Rabi,5839,837,1345845,311,26
2022-09-30,Arhar/Tur,Kerala,Rabi,7008,2131,1750361,169,31
2022-10-31,Arhar/Tur,Kerala,Rabi,7699,959,1479783,123,32
2022-11-30,Arhar/Tur,Kerala,Rabi,6142,4071,566402,125,32
2022-12-31,Arhar/Tur,Kerala,Rabi,7029,4599,679040,67,20
2023-01-31,Arhar/Tur,Kerala,Rabi,4731,2202,1038795,88,23
2023-02-28,Arhar/Tur,Kerala,Rabi,3112,1478,1314406,59,20
2023-03-31,Arhar/Tur,Kerala,Rabi,5283,2281,585967,153,35
2023-04-30,Arhar/Tur,Kerala,Rabi,1277,8015,3092476,174,32
2023-05-31,Arhar/Tur,Kerala,Rabi,1746,6135,2447571,177,39
2023-06-30,Arhar/Tur,Kerala,Rabi,4350,1418,1647985,314,29
2023-07-31,Arhar/Tur,Kerala,Rabi,5017,4821,1735612,326,28
2023-08-31,Arhar/Tur,Kerala,Rabi,5779,4444,665454,383,31
2023-09-30,Arhar/Tur,Kerala,Rabi,6580,3098,1803378,160,32
2023-10-31,Arhar/Tur,Kerala,Rabi,3632,3859,799632,195,34
2023-11-30,Arhar/Tur,Kerala,Rabi,6067,3527,1366315,168,31
2023-12-31,Arhar/Tur,Kerala,Rabi,6212,4892,1512352,77,21
2015-01-31,Arhar/Tur,Uttar Pradesh,Rabi,7482,4767,715526,9,9
2015-02-28,Arhar/Tur,Uttar Pradesh,Rabi,3212,4179,982567,17,14
2015-03-31,Arhar/Tur,Uttar Pradesh,Rabi,6345,4408,966196,1,26
2015-04-30,Arhar/Tur,Uttar Pradesh,Rabi,1570,5392,2148476,10,32
2015-05-31,Arhar/Tur,Uttar Pradesh,Rabi,1249,5180,3211706,44,25
2015-06-30,Arhar/Tur,Uttar Pradesh,Rabi,4855,2468,1174658,213,26
2015-07-31,Arhar/Tur,Uttar Pradesh,Rabi,3110,2696,1475426,269,31
2015-08-31,Arhar/Tur,Uttar Pradesh,Rabi,3226,1086,1262143,196,28
2015-09-30,Arhar/Tur,Uttar Pradesh,Rabi,4110,4710,1096825,34,34
2015-10-31,Arhar/Tur,Uttar Pradesh,Rabi,5409,1508,1390450,42,28
2015-11-30,Arhar/Tur,Uttar Pradesh,Rabi,6398,4567,1496580,25,32
2015-12-31,Arhar/Tur,Uttar Pradesh,Rabi,4387,2135,747475,23,12
2016-01-31,Arhar/Tur,Uttar Pradesh,Rabi,7614,1606,1559403,11,9
2016-02-29,Arhar/Tur,Uttar Pradesh,Rabi,6181,1960,1243223,3,10
2016-03-31,Arhar/Tur,Uttar Pradesh,Rabi,6659,1571,796432,48,35
2016-04-30,Arhar/Tur,Uttar Pradesh,Rabi,2452,6669,3656444,2,27
2016-05-31,Arhar/Tur,Uttar Pradesh,Rabi,1758,6040,3581498,6,28
2016-06-30,Arhar/Tur,Uttar Pradesh,Rabi,3211,401,527329,244,26
2016-07-31,Arhar/Tur,Uttar Pradesh,Rabi,5899,4173,807181,202,33
2016-08-31,Arhar/Tur,Uttar Pradesh,Rabi,7930,4883,542617,298,29
2016-09-30,Arhar/Tur,Uttar Pradesh,Rabi,7097,2419,941989,43,34
2016-10-31,Arhar/Tur,Uttar Pradesh,Rabi,4702,1809,1898943,17,25
2016-11-30,Arhar/Tur,Uttar Pradesh,Rabi,3882,3613,1736486,41,27
2016-12-31,Arhar/Tur,Uttar Pradesh,Rabi,4797,4029,514925,1,10
2017-01-31,Arhar/Tur,Uttar Pradesh,Rabi,5719,1984,982720,13,7
2017-02-28,Arhar/Tur,Uttar Pradesh,Rabi,4853,2846,752057,27,10
2017-03-31,Arhar/Tur,Uttar Pradesh,Rabi,3659,3357,1086204,38,30
2017-04-30,Arhar/Tur,Uttar Pradesh,Rabi,1986,6308,3469463,1,34
2017-05-31,Arhar/Tur,Uttar Pradesh,Rabi,3125,8051,3521625,11,27
2017-06-30,Arhar/Tur,Uttar Pradesh,Rabi,7416,2698,650438,195,32
2017-07-31,Arhar/Tur,Uttar Pradesh,Rabi,7738,326,1680275,163,29
2017-08-31,Arhar/Tur,Uttar Pradesh,Rabi,3865,606,1923098,298,25
2017-09-30,Arhar/Tur,Uttar Pradesh,Rabi,3394,1526,1796723,8,30
2017-10-31,Arhar/Tur,Uttar Pradesh,Rabi,5951,4214,1982441,48,33
2017-11-30,Arhar/Tur,Uttar Pradesh,Rabi,3749,3440,730364,10,32
2017-12-31,Arhar/Tur,Uttar Pradesh,Rabi,4009,3887,1676726,10,6
2018-01-31,Arhar/Tur,Uttar Pradesh,Rabi,5372,1265,1877507,9,8
2018-02-28,Arhar/Tur,Uttar Pradesh,Rabi,5064,3948,854053,15,14
2018-03-31,Arhar/Tur,Uttar Pradesh,Rabi,5316,247,730781,40,38
2018-04-30,Arhar/Tur,Uttar Pradesh,Rabi,2787,5373,3106188,13,26
2018-05-31,Arhar/Tur,Uttar Pradesh,Rabi,1471,8503,2448244,35,26
2018-06-30,Arhar/Tur,Uttar Pradesh,Rabi,7795,536,1286576,221,34
2018-07-31,Arhar/Tur,Uttar Pradesh,Rabi,7810,4440,795515,175,26
2018-08-31,Arhar/Tur,Uttar Pradesh,Rabi,6045,1771,775947,223,33
2018-09-30,Arhar/Tur,Uttar Pradesh,Rabi,6500,1608,910167,21,30
2018-10-31,Arhar/Tur,Uttar Pradesh,Rabi,4758,134,744291,41,38
2018-11-30,Arhar/Tur,Uttar Pradesh,Rabi,7806,3759,1898942,48,39
2018-12-31,Arhar/Tur,Uttar Pradesh,Rabi,7398,1616,1423684,6,14
2019-01-31,Arhar/Tur,Uttar Pradesh,Rabi,6102,3773,1603439,16,11
2019-02-28,Arhar/Tur,Uttar Pradesh,Rabi,6128,4319,1789358,29,8
2019-03-31,Arhar/Tur,Uttar Pradesh,Rabi,7452,3303,1364314,30,36
2019-04-30,Arhar/Tur,Uttar Pradesh,Rabi,2178,5207,2204633,13,35
2019-05-31,Arhar/Tur,Uttar Pradesh,Rabi,3439,7178,2014420,11,30
2019-06-30,Arhar/Tur,Uttar Pradesh,Rabi,6983,3907,1776087,205,25
2019-07-31,Arhar/Tur,Uttar Pradesh,Rabi,5396,3696,1676195,266,26
2019-08-31,Arhar/Tur,Uttar Pradesh,Rabi,5428,3531,1687507,190,29
2019-09-30,Arhar/Tur,Uttar Pradesh,Rabi,4051,1274,1118393,33,37
2019-10-31,Arhar/Tur,Uttar Pradesh,Rabi,5553,168,1782757,17,32
2019-11-30,Arhar/Tur,Uttar Pradesh,Rabi,3323,590,969696,43,25
2019-12-31,Arhar/Tur,Uttar Pradesh,Rabi,6212,2955,1214387,0,14
2020-01-31,Arhar/Tur,Uttar Pradesh,Rabi,3261,3688,916518,11,13
2020-02-29,Arhar/Tur,Uttar Pradesh,Rabi,7688,1141,890705,29,7
2020-03-31,Arhar/Tur,Uttar Pradesh,Rabi,3149,1262,1879467,35,35
2020-04-30,Arhar/Tur,Uttar Pradesh,Rabi,1921,4153,2118331,43,28
2020-05-31,Arhar/Tur,Uttar Pradesh,Rabi,2903,5172,3248914,39,31
2020-06-30,Arhar/Tur,Uttar Pradesh,Rabi,6313,2633,694442,156,30
2020-07-31,Arhar/Tur,Uttar Pradesh,Rabi,3079,4502,1726028,265,25
2020-08-31,Arhar/Tur,Uttar Pradesh,Rabi,7594,2301,1807502,155,27
2020-09-30,Arhar/Tur,Uttar Pradesh,Rabi,5555,4255,1520273,6,25
2020-10-31,Arhar/Tur,Uttar Pradesh,Rabi,4406,1408,1433788,25,25
2020-11-30,Arhar/Tur,Uttar Pradesh,Rabi,4824,1743,693820,18,28
2020-12-31,Arhar/Tur,Uttar Pradesh,Rabi,4568,4959,984627,29,12
2021-01-31,Arhar/Tur,Uttar Pradesh,Rabi,7503,4101,1997692,4,10
2021-02-28,Arhar/Tur,Uttar Pradesh,Rabi,7476,3983,1952117,2,10
2021-03-31,Arhar/Tur,Uttar Pradesh,Rabi,6906,2302,835533,0,32
2021-04-30,Arhar/Tur,Uttar Pradesh,Rabi,3133,4326,2754263,1,27
2021-05-31,Arhar/Tur,Uttar Pradesh,Rabi,2118,8382,2646944,1,36
2021-06-30,Arhar/Tur,Uttar Pradesh,Rabi,4405,1697,715455,236,34
2021-07-31,Arhar/Tur,Uttar Pradesh,Rabi,6367,1061,1410154,196,34
2021-08-31,Arhar/Tur,Uttar Pradesh,Rabi,3581,4098,1827410,202,27
2021-09-30,Arhar/Tur,Uttar Pradesh,Rabi,6173,4550,1139981,22,34
2021-10-31,Arhar/Tur,Uttar Pradesh,Rabi,7969,342,1910946,29,27
2021-11-30,Arhar/Tur,Uttar Pradesh,Rabi,4499,1091,674298,7,38
2021-12-31,Arhar/Tur,Uttar Pradesh,Rabi,7013,4543,1049601,19,7
2022-01-31,Arhar/Tur,Uttar Pradesh,Rabi,6942,3007,1511902,14,9
2022-02-28,Arhar/Tur,Uttar Pradesh,Rabi,4918,1356,772301,19,13
2022-03-31,Arhar/Tur,Uttar Pradesh,Rabi,5483,1284,757656,34,34
2022-04-30,Arhar/Tur,Uttar Pradesh,Rabi,2080,8465,2453392,9,32
2022-05-31,Arhar/Tur,Uttar Pradesh,Rabi,2909,7180,3069254,47,32
2022-06-30,Arhar/Tur,Uttar Pradesh,Rabi,6334,1359,1692549,284,29
2022-07-31,Arhar/Tur,Uttar Pradesh,Rabi,3999,3947,1719473,249,33
2022-08-31,Arhar/Tur,Uttar Pradesh,Rabi,6994,4654,1237029,162,27
2022-09-30,Arhar/Tur,Uttar Pradesh,Rabi,5300,3237,1210951,10,26
2022-10-31,Arhar/Tur,Uttar Pradesh,Rabi,4144,451,752711,26,38
2022-11-30,Arhar/Tur,Uttar Pradesh,Rabi,6134,207,624490,32,28
2022-12-31,Arhar/Tur,Uttar Pradesh,Rabi,5039,4509,660805,18,14
2023-01-31,Arhar/Tur,Uttar Pradesh,Rabi,4931,2929,1812245,20,13
2023-02-28,Arhar/Tur,Uttar Pradesh,Rabi,4559,1830,726813,14,11
2023-03-31,Arhar/Tur,Uttar Pradesh,Rabi,3852,4623,1421929,4,39
2023-04-30,Arhar/Tur,Uttar Pradesh,Rabi,2762,7026,3338692,1,34
2023-05-31,Arhar/Tur,Uttar Pradesh,Rabi,2530,8863,2999530,44,29
2023-06-30,Arhar/Tur,Uttar Pradesh,Rabi,6892,4790,524296,267,25
